QD_Type,Core_Composition,Surface_Charge,Hydrodynamic_Diameter,Oxidative_Stress_Marker,Apoptosis_Marker,Toxicity_Score
Graphene QD,C,-27.495315932082296,6.17500042823186,0.16308046750114902,0.13559684056417742,0.14933865403266322
Indium Phosphide QD,InP,-13.88140063566859,4.696044009215628,0.17648222668445374,0.09403159309475115,0.13525690988960243
Indium Phosphide QD,InP,-23.4240665528187,2.600690501058946,0.07396579471665109,0.114058927959178,0.09401236133791455
Graphene QD,C,-15.65096777862766,7.805567684842439,0.14737859917460955,0.08955017125375216,0.11846438521418085
Silicon QD,Si,-27.58382238028596,6.542385336710529,0.11433647694261494,0.05514733008558907,0.084741903514102
Graphene QD,C,-28.35429944610667,5.912078151180435,0.1719791806515794,0.18494895260260313,0.17846406662709127
Graphene QD,C,-18.159914966281885,2.7399412629037645,0.10631101909334402,0.17372261967195576,0.1400168193826499
Cadmium Selenide QD,CdSe,-27.553225382212737,6.922830199859861,0.09137459352605033,0.1765281251560156,0.13395135934103297
Indium Phosphide QD,InP,-13.36311558453404,4.587101627101877,0.26061400026650994,0.05024963191428898,0.15543181609039947
Graphene QD,C,-16.334085759494602,4.103188383675916,0.11094494768244538,0.1314611138652819,0.12120303077386363
Indium Phosphide QD,InP,-20.065204395685257,4.559258489705536,0.13123417637502377,0.09084859753637536,0.11104138695569957
Indium Phosphide QD,InP,-28.449231607872317,7.004196723023313,0.2906142215504141,0.14403978878304036,0.21732700516672723
Silicon QD,Si,-25.53172703078819,6.471943721528468,0.12041984546112473,0.17657098517093278,0.14849541531602875
Indium Phosphide QD,InP,-17.098675072461923,3.5654260306526195,0.06211492572899659,0.06597184536284018,0.06404338554591837
Silicon QD,Si,-12.181186512810498,7.336901045405604,0.25521479510289424,0.06958646257440268,0.16240062883864848
Indium Phosphide QD,InP,-10.40285690437183,5.241116876162904,0.24340029679182001,0.11030378205319577,0.17685203942250788
Indium Phosphide QD,InP,-11.971829256641023,2.7941623915802305,0.1019088587977018,0.05032921586759172,0.07611903733264676
Indium Phosphide QD,InP,-23.28061025227514,7.434031866113494,0.23454254634131427,0.1764242726502075,0.20548340949576088
Graphene QD,C,-27.986308993403433,3.568820270835703,0.18530654317155298,0.1124013823841083,0.14885396277783064
Silicon QD,Si,-18.155960203850075,7.248913080295397,0.2575456468608835,0.0887318778237155,0.1731387623422995
Cadmium Selenide QD,CdSe,-16.95277585229194,3.1010984645034694,0.07983318444563277,0.11806432541391843,0.09894875492977559
Indium Phosphide QD,InP,-25.21462349244822,7.928000473362036,0.2792091855248841,0.1845856529701089,0.23189741924749652
Silicon QD,Si,-21.61570423448967,7.786021953076368,0.09745571836409335,0.03777854354011504,0.0676171309521042
Graphene QD,C,-14.68127315837294,5.360386170180989,0.14653827337114395,0.1966723494297413,0.1716053114004426
Cadmium Selenide QD,CdSe,-16.70558609163249,4.260891841592706,0.21853898765207608,0.1458312667409518,0.18218512719651392
Indium Phosphide QD,InP,-12.802472169387059,4.610106745498342,0.1951983678176467,0.11525004916403736,0.15522420849084204
Cadmium Selenide QD,CdSe,-20.92181973193249,4.356611411787986,0.18331680736169198,0.19214533186288366,0.1877310696122878
Graphene QD,C,-17.003361336284456,2.5695955714993244,0.23714833929952417,0.1536983372459934,0.1954233382727588
Cadmium Selenide QD,CdSe,-19.914247547715345,3.1514110040670182,0.1402694568264523,0.1334854454915062,0.13687745115897926
Cadmium Selenide QD,CdSe,-20.153617418425583,4.677539646145206,0.2667592263526037,0.18608933981843537,0.22642428308551954
Cadmium Selenide QD,CdSe,-24.17789077573304,6.545272225723384,0.19826474724606863,0.10740690953815925,0.15283582839211393
Silicon QD,Si,-12.78003902193403,4.196899266763668,0.1619999722904043,0.037249874123587365,0.09962492320699584
Graphene QD,C,-16.44171943021294,4.516509946544738,0.17644091589984973,0.18879851633037284,0.1826197161151113
Cadmium Selenide QD,CdSe,-19.700526117781102,3.4702524197073275,0.25801480764336393,0.11232294176109986,0.1851688747022319
Graphene QD,C,-25.46698727431381,7.666617307976759,0.15941341180656665,0.1415492040948778,0.15048130795072223
Silicon QD,Si,-25.05233636420786,3.872594784798207,0.1662286222890894,0.1091529301686834,0.1376907762288864
Indium Phosphide QD,InP,-11.724838198930957,4.506234717462183,0.10392186404468647,0.18673000683062768,0.14532593543765707
Indium Phosphide QD,InP,-14.030081148672748,5.667554448242864,0.19807349853390144,0.0493986794845887,0.12373608900924507
Indium Phosphide QD,InP,-15.347882744832864,6.473018080040374,0.2598048830747979,0.18386964958943816,0.22183726633211803
Graphene QD,C,-18.42483335874318,5.727099673789634,0.14452158256900843,0.13015171845035517,0.1373366505096818
Silicon QD,Si,-24.62725319595041,4.11650918523968,0.14716172279587292,0.1342992862033784,0.14073050449962565
Graphene QD,C,-12.851798882000441,6.89843476107184,0.055487704640588345,0.18384175731408758,0.11966473097733796
Graphene QD,C,-17.975851380684134,5.824833865012723,0.2612445301755171,0.1268799887267056,0.19406225945111133
Silicon QD,Si,-15.502591926964314,7.185250291189733,0.24037531203797152,0.08609995513062353,0.16323763358429752
Indium Phosphide QD,InP,-15.666084325418836,6.551521518168115,0.13221564366811916,0.19292861931530053,0.16257213149170985
Cadmium Selenide QD,CdSe,-25.934329675442925,6.101722226981407,0.17980067293886653,0.1541788371233778,0.16698975503112218
Graphene QD,C,-22.651541364599083,3.821343380025321,0.11568955250293182,0.15980423399932575,0.1377468932511288
Indium Phosphide QD,InP,-14.60544766858067,5.426363106754263,0.14435982982171425,0.15937466534063122,0.15186724758117273
Indium Phosphide QD,InP,-19.45710770151939,3.2259160555972297,0.22795528982950736,0.13564637324450363,0.1818008315370055
Cadmium Selenide QD,CdSe,-28.025938164951672,7.214636932591257,0.16973949528265397,0.18378549938447267,0.1767624973335633
Cadmium Selenide QD,CdSe,-24.598920712673184,5.769982196540056,0.20261399791073448,0.0905319710390097,0.1465729844748721
Indium Phosphide QD,InP,-15.027284494634136,2.614509403723158,0.13310431102828402,0.1713755819058916,0.15223994646708783
Silicon QD,Si,-27.178686929086243,5.863772325857819,0.2681754453832576,0.1305389672740451,0.19935720632865134
Indium Phosphide QD,InP,-15.276073170305018,2.8648704068205793,0.11088883985158744,0.15501602028677677,0.13295243006918211
Indium Phosphide QD,InP,-21.59934325216267,6.516111554282531,0.1756173321435865,0.17084448890252685,0.17323091052305667
Indium Phosphide QD,InP,-11.090176909194103,5.014072314418666,0.29304870388101795,0.18960697004699814,0.24132783696400806
Silicon QD,Si,-25.30170497049516,4.384442407438031,0.14906790935383435,0.14878636494206796,0.14892713714795114
Graphene QD,C,-13.904336275658196,3.107356293711268,0.14149927102076737,0.06001010634846585,0.10075468868461661
Cadmium Selenide QD,CdSe,-14.121251114110581,5.143058209022131,0.08746219241043861,0.08386142092296493,0.08566180666670177
Cadmium Selenide QD,CdSe,-18.31078541254122,7.3238378977743634,0.19315752946653025,0.13567294579640887,0.16441523763146956
Silicon QD,Si,-27.499567284510103,7.784310340005128,0.0896307181911609,0.03573958211601479,0.06268515015358785
Cadmium Selenide QD,CdSe,-18.06996251026755,3.8701814701562722,0.25574825499579296,0.1580213044013889,0.20688477969859093
Graphene QD,C,-28.538439993473343,5.0305774792446165,0.11497743222005512,0.12244262462130732,0.11871002842068122
Silicon QD,Si,-27.44530468325324,4.3063002884309345,0.2475623381086704,0.037256170765324545,0.14240925443699748
Indium Phosphide QD,InP,-18.351139925848273,4.973350723890501,0.11358212099894398,0.07945965430834001,0.096520887653642
Silicon QD,Si,-23.589659656495492,4.485828614451016,0.23052930346383832,0.14149864921782607,0.1860139763408322
Silicon QD,Si,-18.786337746705136,4.474988642046857,0.06117433938109966,0.03551567937981915,0.04834500938045941
Indium Phosphide QD,InP,-19.465958146097435,2.63022678480574,0.07655950473082003,0.052039186055900646,0.06429934539336034
Cadmium Selenide QD,CdSe,-22.406000820012288,6.961192548836072,0.08951712891339401,0.18093457382780379,0.1352258513705989
Graphene QD,C,-16.09167578151854,4.837542305207206,0.18908487377051714,0.18547440280493765,0.1872796382877274
Indium Phosphide QD,InP,-29.085194817377072,6.594075578668688,0.10123512423487062,0.19310228626150575,0.14716870524818818
Silicon QD,Si,-16.211737057172545,2.852387024763003,0.12632045109094048,0.11695982380565612,0.1216401374482983
Silicon QD,Si,-19.154356833141605,6.306180641570548,0.1895561463848235,0.12651009595810503,0.15803312117146426
Silicon QD,Si,-24.116037388237753,3.326286064341194,0.2326010325767519,0.15361418799566504,0.1931076102862085
Indium Phosphide QD,InP,-17.33473683148508,5.090288921321031,0.11743043252211273,0.15035103821331414,0.13389073536771343
Cadmium Selenide QD,CdSe,-11.902435974052516,5.608110980407185,0.2578043866774768,0.17203883210146595,0.21492160938947136
Graphene QD,C,-26.91316068558769,5.762261279126995,0.21293506041602872,0.15495670813238774,0.18394588427420822
Graphene QD,C,-18.30373251001901,3.2008325927498347,0.06232966877012304,0.15586958207981508,0.10909962542496907
Indium Phosphide QD,InP,-10.54321484006535,7.578237838826587,0.0868503377211209,0.09120898341043537,0.08902966056577813
Cadmium Selenide QD,CdSe,-21.64416384299134,4.483113430460521,0.1435937068457886,0.18988721266249253,0.16674045975414056
Cadmium Selenide QD,CdSe,-19.049703290494257,3.3454251876284458,0.19197780715723822,0.020277521688154533,0.10612766442269637
Graphene QD,C,-26.404011621920212,3.929488012222968,0.08819805171719032,0.12779408397202474,0.10799606784460752
Graphene QD,C,-16.45730713390439,3.415422061110297,0.12090107034272847,0.07172444257059618,0.09631275645666232
Graphene QD,C,-20.476262460054897,5.9394925746988125,0.14509488723968017,0.1892987555397707,0.16719682138972544
Graphene QD,C,-15.91017003129677,7.006938742415635,0.17908965021115564,0.034501325959522613,0.10679548808533912
Silicon QD,Si,-20.22870934826285,4.96661046235759,0.28075166013597413,0.05687820942976758,0.16881493478287085
Silicon QD,Si,-27.7091954870933,6.693508151983043,0.2054043457550213,0.0634449410939404,0.13442464342448085
Indium Phosphide QD,InP,-18.826571679573934,7.320573154625118,0.0889584231187079,0.12722679497350523,0.10809260904610657
Silicon QD,Si,-13.288263412186126,4.72131042478599,0.07100129001247478,0.07235400206082923,0.071677646036652
Graphene QD,C,-26.753745447208942,3.5864876434260085,0.234866261905334,0.06309588462524852,0.14898107326529125
Indium Phosphide QD,InP,-17.821748500267507,3.813648697120799,0.11057977937868176,0.06019730764807529,0.08538854351337852
Silicon QD,Si,-28.160414623436065,4.882467018766706,0.14466293156641152,0.06325535655297629,0.1039591440596939
Indium Phosphide QD,InP,-27.584965393598377,3.5534099346230854,0.24245815344335242,0.08341113186821189,0.16293464265578217
Indium Phosphide QD,InP,-19.514816824748728,4.2448181587232785,0.08144101279227296,0.1663299014976069,0.12388545714493993
Cadmium Selenide QD,CdSe,-18.033063747912415,7.291335929794701,0.22533025504540466,0.03666341265676901,0.13099683385108685
Indium Phosphide QD,InP,-16.864561713582106,3.3117516369665716,0.17516204093609294,0.18885023288555886,0.1820061369108259
Cadmium Selenide QD,CdSe,-20.651111502899333,3.3363434049959717,0.09875492961592146,0.1313808870678072,0.11506790834186434
Graphene QD,C,-14.15972213503985,2.755224068494397,0.07047208836414141,0.043747798077046526,0.05710994322059397
Graphene QD,C,-22.29501046521373,3.954370726145652,0.128706716784736,0.15555208670611378,0.14212940174542488
Indium Phosphide QD,InP,-11.82538554879595,5.263326225524297,0.18906683726711943,0.04462841410788586,0.11684762568750265
Indium Phosphide QD,InP,-29.96042930218739,4.161274222550578,0.19126175312860966,0.08345920297099219,0.13736047804980092
Indium Phosphide QD,InP,-23.08305633046701,6.977331151160231,0.13003061807224803,0.029226495925780832,0.07962855699901443
Indium Phosphide QD,InP,-14.202408189826363,6.645782337689596,0.1948141012074402,0.12268485529230656,0.15874947824987337
Silicon QD,Si,-21.095041539877876,5.599163011689831,0.052344930001561,0.10703344374526412,0.07968918687341256
Graphene QD,C,-11.223796940223004,5.316063663439775,0.2872261221341423,0.046339157136857836,0.16678263963550005
Silicon QD,Si,-23.485522167476834,5.721983727885018,0.20571798333255836,0.17729822749412072,0.19150810541333954
Silicon QD,Si,-25.033107684226138,4.562611462952887,0.27071243062806305,0.1935872160998505,0.2321498233639568
Indium Phosphide QD,InP,-21.341169272480172,6.272599451752148,0.05361668595331644,0.043195773230281544,0.048406229591798994
Cadmium Selenide QD,CdSe,-21.455896789696606,7.531382870812285,0.16373035690706206,0.07715255817648838,0.12044145754177521
Indium Phosphide QD,InP,-13.737958134210842,6.904839415799621,0.21573431120216974,0.17091680661441563,0.19332555890829267
Silicon QD,Si,-16.298600183483888,3.4637837028438856,0.27420621459842726,0.1550968571970729,0.21465153589775007
Silicon QD,Si,-27.75688787904543,2.9029738100866678,0.27436298347284466,0.18927833000221775,0.23182065673753122
Silicon QD,Si,-20.611346820078275,6.156573895002816,0.2526702487873208,0.12118789539592964,0.18692907209162524
Graphene QD,C,-24.742836099106746,4.766579557740586,0.2341883268770507,0.07557531994771914,0.15488182341238493
Silicon QD,Si,-28.469454867708663,5.599483103176048,0.18828570016406465,0.04902451165101443,0.11865510590753954
Cadmium Selenide QD,CdSe,-12.555026131263435,4.997643168879428,0.136759093447327,0.16551806376795622,0.15113857860764163
Silicon QD,Si,-21.641058807068926,7.836339813515935,0.06101240076721444,0.1301669544501796,0.09558967760869702
Indium Phosphide QD,InP,-19.297114930595164,3.5484181716564303,0.2590229219937423,0.05158888216637644,0.1553059020800594
Indium Phosphide QD,InP,-23.211614997378934,3.7939137236369347,0.20497535603384243,0.06650309366870187,0.13573922485127216
Silicon QD,Si,-23.179537203173197,3.250774087667801,0.28617046943748825,0.03943037748281546,0.16280042346015186
Cadmium Selenide QD,CdSe,-10.022143724169304,2.632027229435139,0.21056819873717425,0.1573837011163728,0.18397594992677352
Graphene QD,C,-22.111540680796498,4.779700076600915,0.12033517677925924,0.16596786962345944,0.14315152320135935
Indium Phosphide QD,InP,-15.98245488852627,5.873156743863659,0.09350246476971098,0.14101172701357487,0.11725709589164293
Cadmium Selenide QD,CdSe,-15.561645317164869,2.845954843340172,0.24339226374948775,0.0390786467821305,0.14123545526580913
Silicon QD,Si,-17.429511434440087,4.390564886271438,0.29022921943416163,0.06850890134837041,0.17936906039126602
Graphene QD,C,-11.14192169948219,3.858761692638958,0.08331068970606827,0.18302898067623122,0.13316983519114975
Cadmium Selenide QD,CdSe,-29.387818291277238,5.253761066395909,0.12744258155766774,0.09426386657956089,0.11085322406861431
Indium Phosphide QD,InP,-13.865407614382292,7.476725402253744,0.14444538118808342,0.0452093679911416,0.09482737458961252
Silicon QD,Si,-18.575079725054433,2.9461031846548567,0.10914742474380366,0.06072182556346924,0.08493462515363645
Silicon QD,Si,-11.829945018283386,5.017903048045925,0.10490068456389705,0.18228867275891392,0.1435946786614055
Indium Phosphide QD,InP,-16.36775578879771,3.7093193485665283,0.20253857506854234,0.04881026733694743,0.12567442120274488
Indium Phosphide QD,InP,-18.61992945573898,3.3262492143068023,0.1348678949695284,0.08855265697252437,0.11171027597102638
Silicon QD,Si,-11.214941762041388,2.752117138887255,0.23983984742380815,0.041809222209122913,0.14082453481646554
Cadmium Selenide QD,CdSe,-19.332832541219155,5.041252448960689,0.07207296238890935,0.19025877094593954,0.13116586666742444
Silicon QD,Si,-29.507594059662335,7.49985902286857,0.20939169241950872,0.11756951712968637,0.16348060477459755
Silicon QD,Si,-12.869365975757805,2.509102985168685,0.2857561057065927,0.16736555147316468,0.2265608285898787
Cadmium Selenide QD,CdSe,-28.0259597065739,3.384616873472954,0.2438070024440958,0.045222071564061425,0.14451453700407862
Graphene QD,C,-17.22927604840304,7.212938411410666,0.11313061446783222,0.16790834839188506,0.14051948142985865
Silicon QD,Si,-20.91640611075521,6.6734902231120685,0.1832810316073501,0.14004618792856882,0.16166360976795946
Silicon QD,Si,-28.2657648684847,4.904915105671498,0.11675288456506296,0.13557276361509815,0.12616282409008056
Graphene QD,C,-24.10239867307898,7.390229154702668,0.19168259647667862,0.023932348822789554,0.10780747264973409
Cadmium Selenide QD,CdSe,-20.460028511900674,5.749987017283915,0.20250304326693275,0.030746098232941978,0.11662457074993736
